1986,4,156.0613699,251.9498053,88.1,332.1,361,408,273,362,412.1,257.9,381,309,301,315,370.6,226.4,301.4437388,202.3,508.1,278,332.5,374.2,289,218.7,252.2,480,302.6,300.2413962,321,318,309.4,400,360.4,306.6
1986,5,85.48428188,203.9,84.9,148.9,237,570,262,199.8,171.1,134.3,308.3,253,241,372,188.4,231.1,207.5218309,194.9,161.3,210.506872,152.4,139.3,268.5,207,218,292,203.9,239.6745141,145,369.9,108.7,319,313.5,196.7730564
1986,6,23.23208146,58.5,38.6,50.3,63,185,84,90,43.9,71.5,114.8,160,65,76,124.7,100.3,62.67782752,41.3,128.5,95.16400606,80.5,96.8,143.6,100.6,301,200,27.7,61.55709823,81,122.4,33.5,107,35,35.97605451
1986,7,0,0.2,3,8.8,1,33,40,3.3,4.8,2,2.2,0,9,11,0,1.9,0,12.2,1.3,0,2.3,2,1.1,0,0,13,0,6.969857007,0,5.7,0,3,0,0
1986,8,0,59.7,13.2,20.4,2,17,46,29,39.6,110,83.4,78,127,66,53.9,37.7,44.04947086,66.3,84.2,85,113.5,95.4,46.2,93.5,57,48,27.9,44.85681668,5.5,26.4,121.1,118,70,35
1986,9,69.88512869,171.6,97.7,83.6,43,119,115,66.3,173.4,79.2,80.7,133,199,173,105.8,126.1,160.7202927,65.5,112.1,15,113.9,146.4540612,25.1,116.4,28,161,80.9,166.3375543,12.1,190.7,93.8,185,168,108.1
1986,10,416.100027,351.3,273.9,579,489,329,575,296.7,384.6,203.5,365.1,427,175,258.1,166.1,210.3,203.0933529,253.7,279.2,46.2,309.6,345.6,359.9,208.6,296,530,282.5,460.2309407,39.6,434.2,192.6,477,396,240.4
1986,11,96.599347,167.3,85.8,77.7,146,179,189,118.3,159.5,199.9,101.4,132,109,145,32.4,48,120.4480665,108,88.6,49,29.9,102.1,62.8,28.9,38,81,188.4,222.3821101,141.3623009,176.2,159.7,135,246,206.3
1986,12,82.40494505,183.3,220.4,41,143,143,79,19.7,84.9,19.6,62.2,123,71,100,134.4,47.7,61.2687303,40.8,68.5,59,63.4,61.1,50.1,20.7,39,142,106.1,139.3322918,65,202.7,61.3,265,131,89.9
1987,1,139,49.8,174.4,136.2,75,40,47,100.2,56.4,32.9,126.1,77,29,97,19.8,20.10339505,17.16757225,76.8,30.2,46,63.2,32.4,15.4,51,21,207,82.2,164.5255788,40,190.1,87.7,125,211,25.13910893
1987,2,52.8390569,7.2,27.3,85.4,36,42,23,27,58.6,73.6,89.4,30,30,58,53.7,84.5,55.85768357,89.3,54.3,115,57.7,47.7,99.81477631,81.5,125,83,5.9,61.11011812,83,41.1,57.1,25,80,15
1987,3,75,36,75.5,142.9,160,212.947304,272,195.2,237.5,27,78.6,84,82,68,31.4,91.5,84.15982345,153.5,60,195,76.3,72.5,104.5,85.5,153,200,200.3,194.2260652,18,204.1,63.7,253.0224273,225,61.1
1987,4,122.2581351,126.5,117.5,149.3,189.0715611,187.8446328,198,89.1,172.7,152.2,201.5,85,233,75,123.7,203.8,60.1,179.2,156.2,145,145.8282261,105.1,195.4976126,180.7,184,253,186.9,140.8,132,259.9,21.7,368,235,77.3
1987,5,196,219.6,110.1,320.9,358,544,212,197.7,155,233.7,355,145,172,296.7,130.9,180.7,207.2,243.8,210.2,266,159.1365692,210.2,123.2,117.3,122,232,182.2,121.8,307,199,81.4,187.0035797,179,261.8
1987,6,13,8.4,10.7,27.6,25,87,61,8,17.1,33.4,17.2,11,40,63,9.2,57.3,24.4,46,51.1,30,42.46476776,40,25.8,82.5,27,33,33.3,13,43,28.5,31,26,60,9.4
1987,7,16,88.3,12.5,59,88.6,175,75,154.9,117.5,75.9,70.7,147,81,95,102.6,51.7,43.7,56.6,64.1,75,168.5112444,207.3,122.9,81.6,193,100,251,78.5,55,85.6,97,197,80,81.5
1987,8,0,0.6,5.8,16.7,46.31860381,99,49,17,26.5,108.1,15.5,215,98,0,50.7,41.5,22.1,139,73.1,86,117.9885817,162.5,132.2,82.6,150,81,13.6,12.5,13,20,33,169,26,0
1987,9,29,77.9,25.3,110.1,153.2254254,130,204,55.9,95.1,124.2,79.6,106,91,62,34.6,96.1,63.8,111.5,88.8,184,115.2606661,87.5,193.8,289.8,116,77,55,76.8,80,82.9,48,81,121,66.1
1987,10,295,367.6,478.4,310.6,399,484,219,348.1,334.6,159.1,355,263,327,193,172.7,238.3,192,318,314.6,411,250.8359878,296.7,278,284,241,403,476.9,280,340,368.4,434,347,371,361.7
1987,11,200,264.3,214.9,209.2,216,320,217,22.9,402.7,106.8,278.7,81,142,138,107.4,37.6,128.7,52.5,54.9,65,90.44831344,76.7,87.97799788,62,7,252,236.8,256.6,193,323.8,314,267,200,144.2
1987,12,105,70.9,112.7,136.2,111,119,95,11.9,35.9,157.5,156.8,67,70,288,33.3,83,72.8,102.5,86,98,53.03253549,48.1,225.9,167,57,45,148.7,178.5,133,167.6,88,120,210,70.7
1988,1,100,29.1,53.4,143.5,150,203,115,17.8,179.5,40.6,172,54,124,68,31.6,36.8,25.51755165,122.6,16.9,24,46.5,66.4,65.4,17,98,259,58,236.7,41,360.2,46,202,84,77.2
1988,2,34,46.4,169.4,126.9,99.23766314,97,192,15.1,97,66.6,168.1,131,42,54,14.4,53.3,41,136.3,43,185,33.3,23.8,90.2,59,147,156,54.9,205.9,54,202,83,108,55,59.8
1988,3,43,8.2,21.2,17.3,99.65022158,81,111,153.6,43.6,9.3,27.5,61,20,35,17.1,4.8,0.7,4.8,0.2,13,3,18.4,27.6,119,10,95,0.8,9.9,20,89.8,2,53,0,23.8
1988,4,135.0647148,95.4,193.8,378.2,251.3345242,313,328,298.3,328.3,216.1,535.9,325,114,353,118.9,166.7,208.5,398.2,213.6,254,292.7,268.7,267.7,129,249,359,146.9,36.1,205,237.4,157,311,198,176.7
1988,5,32.77927116,110.1,16.2,169.7,66,147,149,92.5,48,58.9,119.7,117,67,146,64.5,91.6,116.2,118.1,65.4,135,107.6565035,159.4,117,241,104,298,87.9,71,84,93.5,50,92,110,124.1
1988,6,13,56.1,90.5,156.9,130,109,181,46.6,85.8,118.1,178.6,265,193,161,67,170.3,99.4,181.8,119.9,181,200.2,206.2614223,119.9,154,154,240,96.2,46.3,79,210.4,127,169,135,103.9
1988,7,10,138.8,92.5,115.1,126,112,151,125,73.2,75.9,44.6,207,61,187,102.9,61.7,55.8,101.8,129.7,123,91.9,113.3,81.5,80,176,96,45.9,63.2,142,178,187,8,50,67.5
1988,8,170,164,63.2,159,82,115,149,90.5,69.2,210.5,172.3,184,177,280,126,172.2,115,189.4,256.2,224,189,234.2,221.8,151,232,217,81.1,98,119,221.4,146.2691462,327,155,161.9
1988,9,53,15.3,110.1,362.7,206,270,108,154,131.8,55.5,160.0446862,233,180,229,243,93.4,66.1,198.1,126.4,136,140.8,220.6,143.2,151,191,138,183,158.6,349,105.3,137,198,158,118.7
1988,10,217,201.7,125.6,196,249,398,233,197,254,87.8,286.0134933,220,91,91,229,65.9,129.6,194.7,147.520298,125,61.7,105.2,283.7,372,178,200,228,201.8,166,266.6,145,193,306,157.2
1988,11,179,306.2,242.7,299.2,553,454,370,439,448.2,147.8,324.8,267,364,287,387,220.8,263.5,297.9,129.1,153,300.7,405.8,311.1,297,190,404,344.7,449.3,332,447,265,294,801,409.1
1988,12,146,65.3,45.2,317.7,310,369,134,303,314.4,155.4,454.2,235,268,404.4,242,120.9,249.9,140.5,125.6,199,83.6,182.6,217.3,217,164,301.1,71,293.1,125,355.6,178,259,242,177.8
1989,1,205,174.1,146.6,185,235,122,60,173,152,49.7,169.3,64,164,285,115,90.9,298.9,201.7,118.0498582,60,108,124.6,60.8,37,5,64,134.9,87.2,145,375.1,118,220,125,105.5
1989,2,192,145.7,258.9,182.9,293,142,144,316,149.5,177.8,105.7,136,74,129,117,107.8,114.6,279,103.0541792,177,68.2,121.6,105.8016791,51,78,94,175.4,144.8,119,89.8,146,141,53,96.7
1989,3,307,194.5,247.3,318,477,349,405,178,290.3,61.9,206,262,137,134,117,71.7,82.6,83.9,132.6841455,54,140.7072852,129.2,176.1869215,112,128,195,101.1,372.3,169,241.1,138,227,295,137.6
1989,4,58,182.5,101.2,126.5,80,136,132,135,148.9,79.7,151.6,160,53,55,20,72.7,221.8,54.5,59.8,94,169.6,161.1,106.9,184,72,19,167.5,100.8,192,106.6,256,280,295,229.2
1989,5,119,104.2,167.8,279.9,122,144,212,155,189.4,73.3,130,193,97,118,96,81.3,48,160.7,97.7,201,108.1,138,269.4,271,185,220,112.3,165.5,67,145.2,126,213,141,137.1
1989,6,22,86.1,26,138.1,158,100,118,109,102.6,143.3,95.2,180,79,120,205,149.7,240.2,126,220.3,125,77,108.2,68.4,42,123,149,98.9,34.5,100,81.6,111,213,75,72.4
1989,7,52,15.5,4.6,75,14,34,52,31,45.6,20.3,24.1,59,31,37,53,78.3,61,69.00725279,77.1,28,46.1,102,18.7,44,22,77,12.3,53,59,91.7,39,90,23,38.6
1989,8,20,65.5,31.8,30.2,58,41,94,41,26.4,6.2,4,46,32,57,40,56.9,46.5,48.20961171,36.4,106,55.5,82,88.8,0,144,158,55,29.5,13,76.8,46,98,85,26
1989,9,63,97.4,60.5,215.6,51,87,164,83,114,156.7,110.3,164,168,179,183,119.8,150.2,147.9521725,190.3155987,255,385.5,419,225.8,250.8424878,304,192,98,69,104,141.7,81,122,155,87.1
1989,10,140,162.8,225.9,222.6,237,203,162,337,270.3,242.5,205.3,338,216,200,352,235.2,192.9,251.1458082,143.1,270,291.6,402.4,288.2,199,362,323,357.2,212.5,201,254.5,183,349,386,244.2
1989,11,117,148.4,122.2,179.8,189,208,200,168,131.8,54.6,236.7,209,66,201,128,30.5,61.7,152.3806532,70.8,71,56.3,104,129.1,191,54,445,167.3,196.8,147.2828531,297.6,29,183,253,188
1989,12,16,49.25324445,27.9,62.3,148,157,127,84,126.5,23.7,147.3,45,6,62,47,85,36.3,3,52.9,17,15.6,28,7.6,43,0,158,34.7,18.8,4,100.2,24,71,30,3.1
1990,1,113,152.9,33.9,134.8,238.4,160,90,177,138.9,54.4,126.7,149,121,92,30,37.3,90.19174384,124,38.2,5,54,131.3,42,61,101,178,42.5,48.1,168,120,119,103,230,106.6
1990,2,151,135.5,260,274.3,273.1,178,117,125,234,82.2,277,108,112,306,77,124.5,108.6,141,94.16344026,108,65.8,118.6,66.4,107,25,277,118.8,325,177,247.4,125,195,340,111.6
1990,3,169,166.8,232.4,400.5,250.1,149,234,258,147.1,117.4,200,191,252,334,174,108.5,201,40,112.5,88,182.9,127.8,89.5,78,69,318,107,132.4,231,137,240,227,281,173.6
1990,4,147,229.1,113.3,199,257.0241815,170,125,210,209,83.5,386,90,291,314,226,176.8,248.5,217.4528776,137.7,105,138.5,182.4,159.8,132,139,407,162.5,222.6,176,279.3,255,373,320,147.6
1990,5,117,65.7,77.1,215.4,196.9530507,252,210,198,148.6,42.8,158.3,53,60,159,132,83.6,25.5,135.4117996,115.9,212,82.6,111.6,95.2,76,83,311,208.8,86.1,57,271.9,93,326,175,47.8
1990,6,2,6.3,18.9,27.1,54.84078569,90,43,65,43.5,9.2,2,46,42,44,36,39,187.4,48,62.5,40,29.7,27.8,73.9,94,108,62,40.2,44.3,0,36.8,28,0,95,5.7
1990,7,15,49.9,94.9,54.5,68.58619733,85.45364268,74,59,37.7,59,73.5,62,27,99,60,47.6,57.6,45.44650207,61.1,37,31.3,72.1,40.1,83,10,74,53.1,60.87263015,63,106.5,39,69,40,40.1
1990,8,10,71.9,3,50.4,0,13,31,28,99.5,21.5,54.6,10,51,80,51,81.9,32,63,0.3,41,44.1,49.5,33.3,31,94,66,38.9,36.16742021,50,18.7,45,73,0,41
1990,9,7,59,24.2,43.2,34,25,50,59,47.3,26,114.8,98,101,140,117,18.2,95.2,33,24.5,32,89.1,65.1,117.8,76,105,60,74.8,81.31942304,137,106.9,132,124,95,118.2
1990,10,243,252,280.2,224.4,213.4,219,189,384,456.5,280.9,446.9,258,330,446,328,252.7,188.3,281.0682275,186.9,143,131.7,254.7,277.8,265,221,488,283.3,463.2,186,403,303,467,395,285.2
1990,11,152,40.9,169.6,307.8,384,248,313,325,193.5,134.9,427.7,133,198,170,90,83.7,239.4,116.7,130.3,75,81.7,213.1,109.6,79,72,120,201.4,230.9,211,198.5,217.8,226.3531625,135,145.9
1990,12,47,130,247.9,267.6,418,258,349,291,116.5,77.3,151.8,219,78,97,174,95.7,61.6,148.3962892,65.7,155,165.7,145.1,89.3,142,77,318,144,225.6989677,126,238,103,103,186,71.2
